"id","district","zone_name","aliases","latitude","longitude","source","geocoded","created_at","updated_at"
"c582108d-cf63-4041-ad78-36f0ecb03860","Kishoreganj","Kishoreganj Railway Station","{""Kishoreganj Railway Station"",""Kishoreganj Railway Station Kishoreganj"",""Kishoreganj Railway Station, Kishoreganj""}",22.680101,91.632610,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:48.645783+00"
"1247a697-6fa0-42c1-b3cb-26ea69b0243e","Kishoreganj","Kishoreganj Sadar","{""Kishoreganj Sadar"",""Kishoreganj Sadar Kishoreganj"",""Kishoreganj Sadar, Kishoreganj""}",24.439440,90.782910,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:49.767718+00"
"b1e93326-c232-46c8-973b-ef1306e70dc5","Kurigram","Kurigram Bus Terminal","{""Kurigram Bus Terminal"",""Kurigram Bus Terminal Kurigram"",""Kurigram Bus Terminal, Kurigram""}",25.716858,89.263397,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:50.899688+00"
"b840579e-13a3-4948-b6f1-92c462534820","Kurigram","Kurigram General Hospital","{""Kurigram General Hospital"",""Kurigram General Hospital Kurigram"",""Kurigram General Hospital, Kurigram""}",25.808368,89.645139,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:52.122251+00"
"66c96674-45ef-4db9-9197-9253fe2d60ca","Kurigram","Kurigram Railway Station","{""Kurigram Railway Station"",""Kurigram Railway Station Kurigram"",""Kurigram Railway Station, Kurigram""}",25.716858,89.263397,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:53.262149+00"
"90f33c58-109d-4217-9676-5d94d845d404","Kurigram","Kurigram Sadar","{""Kurigram Sadar"",""Kurigram Sadar Kurigram"",""Kurigram Sadar, Kurigram""}",25.811202,89.614468,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:54.375645+00"
"40fcbd4a-cfbd-40eb-b10e-91f90e8243b3","Kurigram","Nageshwari Road","{""Nageshwari Road"",""Nageshwari Road Kurigram"",""Nageshwari Road, Kurigram""}",25.760116,89.677476,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:55.504198+00"
"d01b7b70-3a17-4298-aadb-59745705b057","Kushtia","Kushtia Bus Terminal","{""Kushtia Bus Terminal"",""Kushtia Bus Terminal Kushtia"",""Kushtia Bus Terminal, Kushtia""}",23.890997,89.116800,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:56.638991+00"
"39fca699-9a80-4c15-825b-652242c639be","Kushtia","Kushtia Medical College","{""Kushtia Medical College"",""Kushtia Medical College Kushtia"",""Kushtia Medical College, Kushtia""}",23.903692,89.121792,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:57.712082+00"
"ec190ac3-7592-47ce-a6f2-22b20e6c2b34","Kushtia","Kushtia Railway Station","{""Kushtia Railway Station"",""Kushtia Railway Station Kushtia"",""Kushtia Railway Station, Kushtia""}",23.890863,89.113085,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:58.877345+00"
"bfe48d74-9fa3-4c7a-9223-f31faaf3d2ee","Kushtia","Kushtia Sadar","{""Kushtia Sadar"",""Kushtia Sadar Kushtia"",""Kushtia Sadar, Kushtia""}",23.902800,89.119430,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:00.110329+00"
"d964b7eb-2ea3-424f-ae66-36e3a9af76f0","Kushtia","Majampur Gate","{""Majampur Gate"",""Majampur Gate Kushtia"",""Majampur Gate, Kushtia""}",23.902800,89.119430,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:01.17105+00"
"bb2699e5-4b70-49e2-9671-d6c1d39f5bf2","Lakshmipur","Lakshmipur Bus Terminal","{""Lakshmipur Bus Terminal"",""Lakshmipur Bus Terminal Lakshmipur"",""Lakshmipur Bus Terminal, Lakshmipur""}",22.656348,90.662246,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:02.249755+00"
"d9bd39d0-2c36-4df7-9690-887c9befbf57","Lakshmipur","Lakshmipur Govt College","{""Lakshmipur Govt College"",""Lakshmipur Govt College Lakshmipur"",""Lakshmipur Govt College, Lakshmipur""}",22.420374,90.550126,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:03.389581+00"
"8c3766da-9dad-43c3-9582-f32968e6c461","Lakshmipur","Lakshmipur Sadar","{""Lakshmipur Sadar"",""Lakshmipur Sadar Lakshmipur"",""Lakshmipur Sadar, Lakshmipur""}",22.944300,90.830050,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:04.5967+00"
"f52e07e5-a700-4203-ac86-4f7f14e4f849","Lakshmipur","Lakshmipur Sadar Hospital","{""Lakshmipur Sadar Hospital"",""Lakshmipur Sadar Hospital Lakshmipur"",""Lakshmipur Sadar Hospital, Lakshmipur""}",22.950000,90.825000,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:05.682892+00"
"ada1578b-e4dc-415f-b14a-84afc19d50f6","Lakshmipur","North Temuhani","{""North Temuhani"",""North Temuhani Lakshmipur"",""North Temuhani, Lakshmipur""}",22.944300,90.830050,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:06.841242+00"
"ba3ca8dc-594e-4f8b-9144-d7991e090b1b","Lalmonirhat","Lalmonirhat Bus Terminal","{""Lalmonirhat Bus Terminal"",""Lalmonirhat Bus Terminal Lalmonirhat"",""Lalmonirhat Bus Terminal, Lalmonirhat""}",25.905070,89.433924,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:07.968054+00"
"c07689b2-27af-4e07-834c-ac01d01fcd81","Lalmonirhat","Lalmonirhat Railway Station","{""Lalmonirhat Railway Station"",""Lalmonirhat Railway Station Lalmonirhat"",""Lalmonirhat Railway Station, Lalmonirhat""}",25.716858,89.263397,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:09.049824+00"
"d7b8f3d8-3dcf-4f49-97c9-6ae16a93e015","Lalmonirhat","Lalmonirhat Sadar","{""Lalmonirhat Sadar"",""Lalmonirhat Sadar Lalmonirhat"",""Lalmonirhat Sadar, Lalmonirhat""}",25.917190,89.445950,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:10.054267+00"
"8e29c13b-b048-4d18-964f-2e5272ee0038","Lalmonirhat","Lalmonirhat Sadar Hospital","{""Lalmonirhat Sadar Hospital"",""Lalmonirhat Sadar Hospital Lalmonirhat"",""Lalmonirhat Sadar Hospital, Lalmonirhat""}",25.890350,89.478490,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:11.169574+00"
"91cd682c-d70a-4ebc-8159-6598c640680e","Lalmonirhat","Mishon Mor","{""Mishon Mor"",""Mishon Mor Lalmonirhat"",""Mishon Mor, Lalmonirhat""}",23.848265,90.292382,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:12.298438+00"
"d0d52ec9-df73-4726-909a-77a0bf315393","Madaripur","Madaripur Bus Terminal","{""Madaripur Bus Terminal"",""Madaripur Bus Terminal Madaripur"",""Madaripur Bus Terminal, Madaripur""}",22.656348,90.662246,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:13.433878+00"
"3711c750-eb3b-436e-8bb5-e85342398914","Madaripur","Madaripur Govt College","{""Madaripur Govt College"",""Madaripur Govt College Madaripur"",""Madaripur Govt College, Madaripur""}",23.169056,90.203660,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:14.551243+00"
"488786ea-0dd6-4995-b5c6-56633c1591c3","Madaripur","Madaripur Launch Ghat","{""Madaripur Launch Ghat"",""Madaripur Launch Ghat Madaripur"",""Madaripur Launch Ghat, Madaripur""}",23.170970,90.209350,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:15.749694+00"
"54357420-8aff-4ea3-90d7-39c3de3649fa","Madaripur","Madaripur Sadar","{""Madaripur Sadar"",""Madaripur Sadar Madaripur"",""Madaripur Sadar, Madaripur""}",23.170970,90.209350,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:16.915878+00"
"47535232-64e5-4993-9177-b7fcea12b6c1","Madaripur","Madaripur Sadar Hospital","{""Madaripur Sadar Hospital"",""Madaripur Sadar Hospital Madaripur"",""Madaripur Sadar Hospital, Madaripur""}",23.165413,90.211774,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:17.9955+00"
"3dbafcf5-f56d-4466-a20d-73c1762476a7","Magura","Magura Bus Terminal","{""Magura Bus Terminal"",""Magura Bus Terminal Magura"",""Magura Bus Terminal, Magura""}",23.497361,89.432266,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:19.092172+00"
"63791193-3113-4fca-9ef9-9e1698665afc","Magura","Magura Govt Huseyn Shaheed Suhrawardy College","{""Magura Govt Huseyn Shaheed Suhrawardy College"",""Magura Govt Huseyn Shaheed Suhrawardy College Magura"",""Magura Govt Huseyn Shaheed Suhrawardy College, Magura""}",23.489100,89.419900,"manual_coordinate","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:09:03.579705+00"
"a7c8418f-1216-4013-be73-16dcaf35ca4d","Magura","Magura Sadar","{""Magura Sadar"",""Magura Sadar Magura"",""Magura Sadar, Magura""}",23.484500,89.419610,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:21.107509+00"
"4d287f08-218a-46c9-a7c5-c3c6079a8bbf","Magura","Magura Sadar Hospital","{""Magura Sadar Hospital"",""Magura Sadar Hospital Magura"",""Magura Sadar Hospital, Magura""}",23.484500,89.419610,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:22.331729+00"
"1bdb46b8-f60f-404e-a9d7-7038206003db","Magura","Vaina Mor","{""Vaina Mor"",""Vaina Mor Magura"",""Vaina Mor, Magura""}",23.405385,89.416036,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:23.559822+00"
"8648780b-4154-4470-b29c-fe75590bf617","Manikganj","Beutha","{Beutha,""Beutha Manikganj"",""Beutha, Manikganj""}",23.843610,90.002560,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:24.685807+00"
"d2373700-446e-4243-aa75-18408daaa062","Manikganj","Manikganj Bus Stand","{""Manikganj Bus Stand"",""Manikganj Bus Stand Manikganj"",""Manikganj Bus Stand, Manikganj""}",23.857680,90.009570,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:25.915781+00"
"0adccf97-bef6-4fc7-a108-27381f3b9b02","Manikganj","Manikganj Govt Devendra College","{""Manikganj Govt Devendra College"",""Manikganj Govt Devendra College Manikganj"",""Manikganj Govt Devendra College, Manikganj""}",23.862458,90.005096,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:27.04637+00"
"47649496-4f51-4845-a51a-54dd378312aa","Manikganj","Manikganj Sadar","{""Manikganj Sadar"",""Manikganj Sadar Manikganj"",""Manikganj Sadar, Manikganj""}",23.861743,90.001360,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:28.271647+00"
"d2852e4d-d464-4fd7-a305-09f62ff5591a","Manikganj","Manikganj Sadar Hospital","{""Manikganj Sadar Hospital"",""Manikganj Sadar Hospital Manikganj"",""Manikganj Sadar Hospital, Manikganj""}",23.861743,90.001360,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:29.399884+00"
"6c2a8c46-848f-4d22-aa9e-603c72cda013","Meherpur","Meherpur Bus Terminal","{""Meherpur Bus Terminal"",""Meherpur Bus Terminal Meherpur"",""Meherpur Bus Terminal, Meherpur""}",23.769361,88.636023,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:30.523616+00"
"aed3c49c-457c-4863-be14-2d82b9553e57","Meherpur","Meherpur General Hospital","{""Meherpur General Hospital"",""Meherpur General Hospital Meherpur"",""Meherpur General Hospital, Meherpur""}",23.778018,88.642587,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:31.651465+00"
"093c3c4f-0741-459c-b538-7e55256c4eef","Meherpur","Meherpur Govt College","{""Meherpur Govt College"",""Meherpur Govt College Meherpur"",""Meherpur Govt College, Meherpur""}",23.767924,88.641109,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:32.880293+00"
"ba9994e4-d464-4227-9d48-14fb1798d31b","Meherpur","Meherpur Sadar","{""Meherpur Sadar"",""Meherpur Sadar Meherpur"",""Meherpur Sadar, Meherpur""}",23.776870,88.630330,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:34.004371+00"
"2f7fbac0-974d-4148-a520-86b56d806695","Meherpur","Mujibnagar Memorial","{""Mujibnagar Memorial"",""Mujibnagar Memorial Meherpur"",""Mujibnagar Memorial, Meherpur""}",23.649909,88.597724,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:36.055173+00"
"e28c73b9-c692-4ecc-9441-06e78b41e008","Moulvibazar","Moulvibazar 250 Bed Hospital","{""Moulvibazar 250 Bed Hospital"",""Moulvibazar 250 Bed Hospital Moulvibazar"",""Moulvibazar 250 Bed Hospital, Moulvibazar""}",23.168912,89.209026,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:37.179407+00"
"df3b56d5-9c02-45cb-92c8-0b9e0b521f21","Moulvibazar","Moulvibazar Bus Terminal","{""Moulvibazar Bus Terminal"",""Moulvibazar Bus Terminal Moulvibazar"",""Moulvibazar Bus Terminal, Moulvibazar""}",24.485683,91.765851,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:38.310474+00"
"c30b72fe-99a6-4de1-a445-35c4ad9a7679","Moulvibazar","Moulvibazar Govt College","{""Moulvibazar Govt College"",""Moulvibazar Govt College Moulvibazar"",""Moulvibazar Govt College, Moulvibazar""}",22.420374,90.550126,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:39.446233+00"
"77a77c22-cb42-4db0-a2be-c613a0b2deb6","Moulvibazar","Moulvibazar Sadar","{""Moulvibazar Sadar"",""Moulvibazar Sadar Moulvibazar"",""Moulvibazar Sadar, Moulvibazar""}",24.481265,91.858094,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:40.566203+00"
"8069923e-acf1-440a-b813-d91575349e7f","Moulvibazar","Sreemangal Road","{""Sreemangal Road"",""Sreemangal Road Moulvibazar"",""Sreemangal Road, Moulvibazar""}",24.307340,91.733739,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:41.711248+00"
"ada8d887-b12f-4730-a1c9-5d5248e69a0c","Munshiganj","Muktarpur Bridge","{""Muktarpur Bridge"",""Muktarpur Bridge Munshiganj"",""Muktarpur Bridge, Munshiganj""}",23.539816,90.337788,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:42.913621+00"
"534155ff-db3f-4673-8a14-4428a6f7413c","Munshiganj","Munshiganj Bus Stand","{""Munshiganj Bus Stand"",""Munshiganj Bus Stand Munshiganj"",""Munshiganj Bus Stand, Munshiganj""}",23.551700,90.534590,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:44.039954+00"
"2484920e-e078-4f9f-be32-dfca46a11dc3","Munshiganj","Munshiganj General Hospital","{""Munshiganj General Hospital"",""Munshiganj General Hospital Munshiganj"",""Munshiganj General Hospital, Munshiganj""}",23.001406,91.405329,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:45.183947+00"
"690d02f0-b027-4fff-ae11-9b0f8dd72329","Munshiganj","Munshiganj Launch Ghat","{""Munshiganj Launch Ghat"",""Munshiganj Launch Ghat Munshiganj"",""Munshiganj Launch Ghat, Munshiganj""}",23.558352,90.532681,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:46.29319+00"
"4191b019-41a7-4801-adc2-b3760534b7bd","Munshiganj","Munshiganj Sadar","{""Munshiganj Sadar"",""Munshiganj Sadar Munshiganj"",""Munshiganj Sadar, Munshiganj""}",23.551700,90.534590,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:49.270507+00"
"cab0c263-1086-4da4-a15b-4688ff61f3cb","Mymensingh","Akua","{Akua,""Akua Mymensingh""}",24.737500,90.388100,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"6f570fdd-5845-4bc2-8a26-5aa6cc01e458","Mymensingh","BAU Campus","{BAU,""BAU Campus"",""Bangladesh Agricultural University"",""Agricultural University""}",24.720200,90.426100,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"910dad2a-bbed-42e6-9bb6-9af7ad29b5cb","Mymensingh","Boro Bazar","{""Boro Bazar"",""Boro Bazaar"",""Big Bazar""}",24.753700,90.408600,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"996ba116-1eb0-4159-8167-f860d34192d4","Mymensingh","Charpara","{Charpara,Chorpara,""Char Para""}",24.742000,90.407000,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"297bb9d1-7261-4151-9820-a41717f384e5","Mymensingh","College Road","{""College Road"",""College Road Mymensingh""}",24.752900,90.407100,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"73dedb77-7f9f-4195-b66d-38090d21ac4f","Mymensingh","Ganginarpar","{Ganginarpar,""Ganginar Par"",""Ganginarpar Mymensingh""}",24.754000,90.407200,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"24fdc45b-a406-495e-bbf3-311c018d0f80","Mymensingh","Kachari Road","{""Kachari Road"",Kachari}",24.756000,90.407700,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"576247ab-28a5-4032-aa8a-5f8c5519cea3","Mymensingh","Kalibari Road","{""Kalibari Road"",Kalibari}",24.751300,90.411000,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"7a4335cc-77c8-4204-a605-202f02229de9","Mymensingh","Kewatkhali","{Kewatkhali,""Kewatkhali Mymensingh""}",24.733600,90.427000,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"9dc73393-b9df-4ebd-8418-92b3ceaf6bcd","Mymensingh","Kristopur","{Kristopur,Krishtopur}",24.750300,90.399400,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"4098e27b-5741-4482-a653-b18b8e1889c9","Mymensingh","Maskanda","{Maskanda,""Maskanda Bus Stand""}",24.730600,90.403800,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"9d1e92ad-8f69-4c1d-884f-28c76d208090","Mymensingh","Mymensingh Medical College","{""Mymensingh Medical College"",MMC,""Mymensingh Medical""}",24.743700,90.407500,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"e95b35d2-b251-48a8-8ca5-6d47b4b97117","Mymensingh","Mymensingh Railway Station","{""Mymensingh Railway Station"",""Mymensingh station"",""Railway Station""}",24.752000,90.395200,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"21485ddd-b5d0-4ba8-969f-58090d2f8804","Mymensingh","Mymensingh Town Hall","{""Mymensingh Town Hall"",""Town Hall"",""Town Hall Mymensingh""}",24.747100,90.420300,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"067bb02e-257c-4cb5-ad2a-d05f3352be1e","Mymensingh","Notun Bazar","{""Notun Bazar"",""Natun Bazar"",""New Market Mymensingh""}",24.752200,90.404400,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"c685f521-1d69-411c-bcdf-248a9f6dc731","Mymensingh","Patgudam","{Patgudam,""Patgudam Bridge""}",24.747300,90.409800,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"f293e2d5-2972-42d7-9e2b-592a8da466bb","Mymensingh","Sadar Upazila","{""Sadar Upazila"",""Mymensingh Sadar"",Sadar}",24.753900,90.407300,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"431182dc-3d4f-4ee2-9f50-a62c919976bb","Mymensingh","Sankipara","{Sankipara,""Sankipara Mymensingh""}",24.755700,90.397600,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"e2a45081-7bbc-453a-80a2-7f0209075c46","Mymensingh","Shambhuganj","{Shambhuganj,Shambuganj,""Shambhuganj Bridge""}",24.758700,90.455200,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"7cba81d3-29a0-43c0-bd23-5ed449dd1479","Mymensingh","Zilla School Mor","{""Zilla School Mor"",""Zilla School"",""Zilla School More""}",24.752100,90.410500,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"a7ed34d8-26b9-4dda-aecb-e2b7338e3abf","Naogaon","Mukter Para","{""Mukter Para"",""Mukter Para Naogaon"",""Mukter Para, Naogaon""}",24.783330,88.683330,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:50.389878+00"
"ea541fb2-0e75-4a97-aab9-f61c8b4375e1","Naogaon","Naogaon Bus Terminal","{""Naogaon Bus Terminal"",""Naogaon Bus Terminal Naogaon"",""Naogaon Bus Terminal, Naogaon""}",24.964970,88.903607,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:51.512648+00"
"f22154bb-0761-47ec-8d6c-b753bf76ee88","Naogaon","Naogaon Govt College","{""Naogaon Govt College"",""Naogaon Govt College Naogaon"",""Naogaon Govt College, Naogaon""}",24.921304,88.748983,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:52.567052+00"
"796884e6-d135-427f-a962-b77fe888e8b5","Naogaon","Naogaon Sadar","{""Naogaon Sadar"",""Naogaon Sadar Naogaon"",""Naogaon Sadar, Naogaon""}",24.882940,88.807071,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:53.673669+00"
"4e7b45c9-ed6a-449e-b833-8d1d97d6f3b2","Naogaon","Naogaon Sadar Hospital","{""Naogaon Sadar Hospital"",""Naogaon Sadar Hospital Naogaon"",""Naogaon Sadar Hospital, Naogaon""}",24.913015,88.753215,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:54.794776+00"
"882b0920-4f22-4ea5-8356-2e463f41be5b","Narail","Narail Bus Terminal","{""Narail Bus Terminal"",""Narail Bus Terminal Narail"",""Narail Bus Terminal, Narail""}",22.656348,90.662246,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:55.921042+00"
"b44d44fd-165b-40c1-a44a-9b5a534befa2","Narail","Narail Govt Victoria College","{""Narail Govt Victoria College"",""Narail Govt Victoria College Narail"",""Narail Govt Victoria College, Narail""}",23.162104,89.498883,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:57.046285+00"
"92b7152f-2bd9-40cb-8529-4f070125cfa0","Narail","Narail Sadar","{""Narail Sadar"",""Narail Sadar Narail"",""Narail Sadar, Narail""}",23.155090,89.495150,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:58.174639+00"
"81d0915f-74c1-4a25-ba76-793dca96f7ef","Narail","Narail Sadar Hospital","{""Narail Sadar Hospital"",""Narail Sadar Hospital Narail"",""Narail Sadar Hospital, Narail""}",23.172284,89.499126,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:01:59.303617+00"
"80f30f73-ee32-4916-8bb1-77809d2906de","Narail","Rupganj Bazar Narail","{""Rupganj Bazar Narail"",""Rupganj Bazar Narail Narail"",""Rupganj Bazar Narail, Narail""}",23.155090,89.495150,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:00.448874+00"
"49be8e86-d1d8-4085-8b94-31634b89b2b7","Narayanganj","Adamjee EPZ","{""Adamjee EPZ"",""Adamjee EPZ Narayanganj"",""Adamjee EPZ, Narayanganj""}",23.676402,90.524429,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:01.654075+00"
"02074d19-d011-416e-9a0a-912fd0b92f80","Narayanganj","Chashara","{Chashara,""Chashara Narayanganj"",""Chashara, Narayanganj""}",23.625020,90.496840,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:02.782876+00"
"df35340e-27ef-42d9-853a-1a10084d2066","Narayanganj","Khanpur Hospital","{""Khanpur Hospital"",""Khanpur Hospital Narayanganj"",""Khanpur Hospital, Narayanganj""}",23.627231,90.505226,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:03.905612+00"
"4a3cad74-eba4-4de3-bb4e-2832a2505353","Narayanganj","Narayanganj Launch Terminal","{""Narayanganj Launch Terminal"",""Narayanganj Launch Terminal Narayanganj"",""Narayanganj Launch Terminal, Narayanganj""}",23.635071,90.471260,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:05.036758+00"
"68394c09-7538-4fa1-ac67-2e7568e03e8d","Narayanganj","Narayanganj Railway Station","{""Narayanganj Railway Station"",""Narayanganj Railway Station Narayanganj"",""Narayanganj Railway Station, Narayanganj""}",22.680101,91.632610,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:06.263228+00"
"8631aa7f-b27d-4b1b-b698-95ec02b4f64a","Narsingdi","Madhabdi Bazar","{""Madhabdi Bazar"",""Madhabdi Bazar Narsingdi"",""Madhabdi Bazar, Narsingdi""}",22.230507,89.160943,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:07.388859+00"
"857eacb0-390e-4c45-812f-82be90e844cc","Narsingdi","Narsingdi Bus Terminal","{""Narsingdi Bus Terminal"",""Narsingdi Bus Terminal Narsingdi"",""Narsingdi Bus Terminal, Narsingdi""}",22.656348,90.662246,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:08.515718+00"
"3cdad0dd-a318-44e5-9c37-812b64419423","Narsingdi","Narsingdi Railway Station","{""Narsingdi Railway Station"",""Narsingdi Railway Station Narsingdi"",""Narsingdi Railway Station, Narsingdi""}",23.931166,90.721869,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:09.655437+00"
"3eb03d84-3ed0-41ec-b8f3-c052a69a23eb","Narsingdi","Narsingdi Sadar","{""Narsingdi Sadar"",""Narsingdi Sadar Narsingdi"",""Narsingdi Sadar, Narsingdi""}",23.920144,90.718454,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:10.770662+00"
"2311acf7-4bda-4d5d-86c0-2952a59e3b4d","Narsingdi","Narsingdi Sadar Hospital","{""Narsingdi Sadar Hospital"",""Narsingdi Sadar Hospital Narsingdi"",""Narsingdi Sadar Hospital, Narsingdi""}",23.920144,90.718454,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:02:11.91662+00"
